,Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d,dt
2763,356.0,VITEVITE,VITE,"$11,838,051.94",$0.02527,"468,372,505 VITE *","$11,170,533.88",-0.52%,12.68%,69.90%,20200726
2764,248.0,CHRChromia,CHR,"$25,516,835.25",$0.06859,"372,004,397 CHR","$14,585,192.16",0.17%,10.50%,69.74%,20200726
2765,44.0,ERDElrond,ERD,"$294,627,268.33",$0.02211,"13,323,533,427 ERD *","$111,588,780.25",-0.79%,19.55%,64.13%,20200726
2766,240.0,COTICOTI,COTI,"$26,306,460.73",$0.05108,"514,970,799 COTI *","$11,261,872.96",-0.71%,5.40%,56.84%,20200726
2767,232.0,CELRCeler Network,CELR,"$28,357,832.31",$0.007427,"3,818,030,652 CELR *","$11,764,898.04",4.84%,18.38%,50.68%,20200726
2768,270.0,EXE8X8 PROTOCOL,EXE,"$20,885,754.46",$0.1899,"110,000,000 EXE","$16,176,801.94",1.15%,2.98%,37.42%,20200726
2769,2.0,ETHEthereum,ETH,"$34,656,472,192.79",$309.64,"111,923,744 ETH","$12,003,973,025.70",-0.30%,2.23%,30.66%,20200726
2770,203.0,TRUETrueChain,TRUE,"$33,840,748.89",$0.4253,"79,575,543 TRUE *","$33,386,123.67",-1.60%,12.69%,27.08%,20200726
2771,100.0,ABBCABBC Coin,ABBC,"$100,376,500.08",$0.1807,"555,416,924 ABBC","$63,939,446.75",-3.03%,-3.84%,26.35%,20200726
2772,89.0,SXPSwipe,SXP,"$125,079,738.90",$1.8956,"65,982,752 SXP *","$85,258,266.33",-2.03%,-4.10%,24.30%,20200726
2773,71.0,LUNATerra,LUNA,"$160,932,315.14",$0.4176,"385,358,626 LUNA *","$10,980,250.33",-0.13%,9.11%,23.94%,20200726
2774,41.0,DGBDigiByte,DGB,"$323,904,143.14",$0.0242,"13,384,361,785 DGB","$21,925,691.84",-0.58%,-4.70%,22.34%,20200726
2775,6.0,ADACardano,ADA,"$3,839,996,381.14",$0.1481,"25,927,070,538 ADA","$743,098,554.18",-0.05%,4.36%,20.44%,20200726
2776,102.0,SOLOSologenic,SOLO,"$98,692,725.78",$0.4935,"200,001,808 SOLO","$16,796,473.09",-0.09%,0.31%,20.34%,20200726
2777,673.0,AXEAxe,AXE,"$1,101,995.77",$0.2095,"5,260,968 AXE","$13,891,595.77",1.33%,-2.90%,18.73%,20200726
2778,52.0,REPAugur,REP,"$244,946,093.41",$22.27,"11,000,000 REP *","$24,668,743.34",-0.87%,-2.98%,16.77%,20200726
2779,99.0,SNTStatus,SNT,"$101,181,307.67",$0.02915,"3,470,483,788 SNT *","$28,805,988.29",1.57%,10.19%,13.83%,20200726
2780,92.0,SXPSwipe,SXP,"$106,336,358.78",$1.6116,"65,982,752 SXP *","$146,417,008.17",-0.47%,35.31%,190.60%,20200719
2781,221.0,MFTMainframe,MFT,"$25,944,070.89",$0.002775,"9,348,742,566 MFT *","$36,260,953.09",-0.11%,65.59%,188.83%,20200719
2782,112.0,BANDBand Protocol,BAND,"$84,037,746.67",$4.1006,"20,494,033 BAND","$36,257,458.45",3.92%,33.36%,99.68%,20200719
2783,399.0,LETLinkEye,LET,"$7,928,653.12",$0.009788,"809,999,000 LET","$24,895,037.29",0.04%,28.82%,73.68%,20200719
2784,490.0,GNXGenaro Network,GNX,"$4,552,038.01",$0.01764,"258,051,358 GNX","$11,462,441.92",50.38%,73.77%,71.87%,20200719
2785,270.0,AKROAkropolis,AKRO,"$18,317,673.07",$0.01193,"1,535,848,458 AKRO *","$10,764,213.31",-0.40%,23.26%,70.78%,20200719
2786,80.0,LUNATerra,LUNA,"$130,030,731.31",$0.3376,"385,177,332 LUNA *","$18,132,037.39",1.66%,25.64%,58.86%,20200719
2787,100.0,KAVAKava,KAVA,"$97,222,493.32",$2.9034,"33,485,395 KAVA *","$40,568,696.37",1.33%,20.16%,57.78%,20200719
2788,31.0,LENDAave,LEND,"$461,354,701.59",$0.3549,"1,299,999,942 LEND *","$46,919,549.82",3.11%,14.93%,56.76%,20200719
2789,341.0,AERGOAergo,AERGO,"$11,476,053.18",$0.04347,"264,019,890 AERGO *","$10,092,551.85",0.33%,4.82%,56.10%,20200719
2790,197.0,ANKRAnkr,ANKR,"$31,452,918.17",$0.006092,"5,162,899,378 ANKR *","$10,625,205.65",-0.90%,-5.23%,48.42%,20200719
2791,83.0,RLCiExec RLC,RLC,"$121,643,395.99",$1.5192,"80,070,793 RLC *","$11,126,487.41",1.04%,-12.81%,45.95%,20200719
2792,42.0,ALGOAlgorand,ALGO,"$299,620,091.46",$0.3882,"771,817,007 ALGO","$73,970,160.34",2.40%,8.86%,42.77%,20200719
2793,113.0,RSRReserve Rights,RSR,"$83,365,710.79",$0.01217,"6,849,999,000 RSR *","$11,510,918.13",-0.88%,-8.27%,38.83%,20200719
2794,118.0,ABBCABBC Coin,ABBC,"$79,489,659.01",$0.1431,"555,416,924 ABBC","$48,076,695.79",0.01%,8.49%,37.16%,20200719
2795,179.0,FSNFusion,FSN,"$38,299,808.03",$0.8397,"45,611,546 FSN *","$12,224,028.78",1.32%,24.45%,29.14%,20200719
2796,194.0,OGNOrigin Protocol,OGN,"$32,058,923.24",$0.3994,"80,263,641 OGN","$27,446,015.36",4.76%,24.39%,28.32%,20200719
2797,75.0,LRCLoopring,LRC,"$147,769,569.73",$0.1329,"1,112,298,733 LRC *","$19,379,197.66",-0.54%,-1.96%,27.97%,20200719
2798,134.0,TOMOTomoChain,TOMO,"$63,911,793.93",$0.8958,"71,347,950 TOMO","$10,773,613.41",5.15%,23.15%,24.37%,20200719
2799,321.0,ITCIoT Chain,ITC,"$13,399,142.96",$0.1536,"87,214,657 ITC *","$10,319,069.36",1.19%,1.11%,23.52%,20200719
2800,62.0,ERDElrond,ERD,"$176,163,400.77",$0.01337,"13,173,632,813 ERD *","$38,261,785.23",0.56%,11.89%,116.96%,20200712
2801,264.0,ARPAARPA Chain,ARPA,"$17,600,976.57",$0.02404,"732,123,132 ARPA","$17,728,182.04",-2.82%,-13.34%,79.54%,20200712
2802,235.0,AMOAMO Coin,AMO,"$22,062,572.89",$0.001228,"17,968,085,016 AMO","$22,266,279.52",9.22%,70.77%,65.36%,20200712
2803,41.0,LENDAave,LEND,"$298,030,959.19",$0.2293,"1,299,999,942 LEND *","$23,548,092.19",1.42%,0.49%,57.68%,20200712
2804,32.0,DOGEDogecoin,DOGE,"$455,084,341.77",$0.00363,"125,380,911,593 DOGE","$87,562,043.04",-0.52%,-4.39%,57.41%,20200712
2805,122.0,KAVAKava,KAVA,"$63,448,688.02",$1.8948,"33,485,395 KAVA *","$16,252,293.22",1.78%,8.71%,55.61%,20200712
2806,11.0,LINKChainlink,LINK,"$2,558,214,203.73",$7.3092,"350,000,000 LINK *","$949,141,174.35",2.43%,19.12%,54.21%,20200712
2807,14.0,XLMStellar,XLM,"$1,942,383,395.39",$0.095,"20,445,757,434 XLM *","$382,865,013.70",1.84%,0.00%,42.28%,20200712
2808,181.0,WTCWaltonchain,WTC,"$33,598,019.31",$0.4824,"69,652,267 WTC *","$19,788,445.43",2.24%,15.22%,38.14%,20200712
2809,22.0,ATOMCosmos,ATOM,"$765,785,223.22",$4.0159,"190,688,439 ATOM *","$162,188,362.22",-0.97%,1.51%,35.93%,20200712
2810,60.0,BCDBitcoin Diamond,BCD,"$183,137,109.72",$0.982,"186,492,898 BCD","$30,643,028.83",-1.76%,9.64%,35.23%,20200712
2811,470.0,MDTMeasurable Data Token,MDT,"$4,577,736.69",$0.01224,"374,039,661 MDT *","$11,625,261.82",0.15%,-0.75%,32.67%,20200712
2812,53.0,TMTGThe Midas Touch Gold,TMTG,"$209,820,641.72",$0.05493,"3,820,102,323 TMTG","$20,366,942.58",-0.64%,3.59%,30.94%,20200712
2813,79.0,BTMBytom,BTM,"$116,857,331.17",$0.106,"1,102,264,206 BTM","$32,415,697.14",3.06%,-1.90%,30.59%,20200712
2814,7.0,ADACardano,ADA,"$3,287,118,881.40",$0.1268,"25,927,070,538 ADA","$340,033,778.37",1.70%,0.67%,29.98%,20200712
2815,127.0,SEROSuper Zero Protocol,SERO,"$59,013,876.78",$0.2135,"276,469,895 SERO","$12,807,674.37",0.89%,-3.89%,29.89%,20200712
2816,50.0,ALGOAlgorand,ALGO,"$215,451,723.81",$0.2791,"771,817,007 ALGO","$48,952,585.83",1.46%,-0.56%,29.48%,20200712
2817,100.0,BTTBitTorrent,BTT,"$88,667,682.67",$0.000418,"212,116,500,000 BTT *","$28,615,874.90",1.50%,4.15%,28.75%,20200712
2818,46.0,THETATHETA,THETA,"$241,502,359.51",$0.2774,"870,502,690 THETA *","$43,487,045.11",1.30%,8.56%,27.84%,20200712
2819,133.0,XZCZcoin,XZC,"$55,813,172.93",$5.2977,"10,535,269 XZC","$14,506,023.15",0.40%,-1.59%,27.70%,20200712
2820,240.0,FTMFantom,FTM,"$20,078,960.72",$0.01107,"1,813,658,595 FTM *","$16,882,946.54",1.26%,-3.48%,84.04%,20200705
2821,20.0,VETVeChain,VET,"$792,573,610.94",$0.01429,"55,454,734,800 VET *","$788,589,296.56",-1.93%,16.28%,63.88%,20200705
2822,38.0,KNCKyber Network,KNC,"$291,626,845.33",$1.6027,"181,957,131 KNC *","$111,542,267.13",-1.09%,-4.21%,45.40%,20200705
2823,289.0,CVNTContent Value Network,CVNT,"$13,357,058.73",$0.01571,"850,000,000 CVNT *","$15,968,433.35",-0.75%,8.31%,34.08%,20200705
2824,91.0,BNTBancor,BNT,"$93,651,873.72",$1.3544,"69,148,554 BNT *","$51,822,286.56",-0.04%,-6.77%,32.92%,20200705
2825,79.0,LRCLoopring,LRC,"$108,418,277.08",$0.1013,"1,070,484,033 LRC *","$23,904,477.51",0.09%,-2.33%,32.45%,20200705
2826,39.0,ZRX0x,ZRX,"$290,673,226.16",$0.4165,"697,819,015 ZRX *","$82,359,991.61",6.18%,8.20%,24.35%,20200705
2827,296.0,FLETAFLETA,FLETA,"$12,759,586.45",$0.01233,"1,035,159,485 FLETA","$14,144,543.23",-0.61%,-4.45%,22.78%,20200705
2828,96.0,BTMBytom,BTM,"$87,697,024.47",$0.07968,"1,100,593,169 BTM","$36,929,178.08",0.37%,16.09%,22.29%,20200705
2829,112.0,ERDElrond,ERD,"$66,628,604.81",$0.006073,"10,971,549,480 ERD *","$10,627,232.45",-0.79%,-5.17%,22.08%,20200705
2830,83.0,IOSTIOST,IOST,"$102,936,246.08",$0.006858,"15,009,546,992 IOST *","$219,645,237.95",1.78%,22.80%,21.57%,20200705
2831,8.0,ADACardano,ADA,"$2,546,315,062.67",$0.09821,"25,927,070,538 ADA","$262,132,088.22",-0.32%,-0.59%,20.64%,20200705
2832,51.0,ICXICON,ICX,"$190,173,313.81",$0.3473,"547,638,769 ICX *","$39,678,364.65",0.02%,4.09%,20.21%,20200705
2833,120.0,NULSNULS,NULS,"$60,921,527.36",$0.6227,"97,837,567 NULS","$58,251,714.84",1.99%,10.55%,18.75%,20200705
2834,227.0,WRXWazirX,WRX,"$21,659,869.14",$0.1406,"154,041,360 WRX","$10,539,892.23",-0.62%,0.47%,17.01%,20200705
2835,26.0,ATOMCosmos,ATOM,"$557,810,084.81",$2.9252,"190,688,439 ATOM *","$127,933,386.03",0.76%,5.86%,16.71%,20200705
2836,24.0,MIOTAIOTA,MIOTA,"$655,960,586.87",$0.236,"2,779,530,283 MIOTA *","$16,410,801.97",0.50%,-1.04%,12.85%,20200705
2837,394.0,KCASHKcash,KCASH,"$6,798,021.75",$0.01526,"445,499,083 KCASH *","$27,284,864.99",-0.43%,1.56%,12.72%,20200705
2838,49.0,REPAugur,REP,"$198,484,331.86",$18.04,"11,000,000 REP *","$21,343,808.36",0.09%,-3.35%,12.18%,20200705
2839,108.0,BTTBitTorrent,BTT,"$68,717,060.95",$0.000324,"212,116,500,000 BTT *","$25,119,879.93",-0.07%,-0.58%,9.63%,20200705
2840,479.0,LUNLunyr,LUN,"$3,655,854.81",$1.5910,"2,297,853 LUN *","$10,801,135.07",0.86%,30.97%,46.11%,20200628
2841,128.0,NULSNULS,NULS,"$51,477,584.09",$0.5267,"97,741,850 NULS","$33,428,143.44",-0.23%,13.59%,24.28%,20200628
2842,66.0,BCDBitcoin Diamond,BCD,"$138,164,851.39",$0.7409,"186,492,898 BCD","$23,343,921.57",-0.94%,12.19%,20.62%,20200628
2843,318.0,DEPDEAPcoin,DEP,"$10,353,917.39",$0.01173,"882,771,017 DEP","$21,378,461.02",1.17%,-2.20%,20.13%,20200628
2844,127.0,DACDavinci Coin,DAC,"$52,471,888.44",$0.01183,"4,436,859,020 DAC *","$33,281,929.64",-3.46%,32.34%,18.73%,20200628
2845,53.0,BTGBitcoin Gold,BTG,"$175,699,057.03",$10.03,"17,513,924 BTG","$63,177,219.86",-4.33%,25.35%,17.04%,20200628
2846,105.0,BNTBancor,BNT,"$68,970,155.85",$0.9974,"69,148,554 BNT *","$33,001,566.76",1.26%,6.35%,16.12%,20200628
2847,42.0,DGBDigiByte,DGB,"$263,995,143.76",$0.01986,"13,290,473,291 DGB","$18,031,697.98",1.54%,9.17%,14.89%,20200628
2848,13.0,LINKChainlink,LINK,"$1,597,219,156.04",$4.5635,"350,000,000 LINK *","$329,798,147.21",0.60%,2.95%,7.87%,20200628
2849,33.0,BATBasic Attention Token,BAT,"$389,966,200.08",$0.2646,"1,473,558,645 BAT *","$105,436,384.06",0.45%,-1.89%,7.71%,20200628
2850,160.0,KAVAKava,KAVA,"$37,472,854.51",$1.1191,"33,485,395 KAVA *","$10,389,340.39",0.03%,1.63%,7.23%,20200628
2851,16.0,LEOUNUS SED LEO,LEO,"$1,245,083,463.74",$1.2457,"999,498,893 LEO *","$16,272,567.28",-0.06%,0.79%,6.91%,20200628
2852,38.0,OKBOKB,OKB,"$303,051,649.38",$5.0509,"60,000,000 OKB *","$150,086,113.46",0.13%,1.72%,5.81%,20200628
2853,46.0,TMTGThe Midas Touch Gold,TMTG,"$227,167,699.85",$0.05947,"3,820,102,323 TMTG","$42,997,734.43",0.67%,-1.78%,4.98%,20200628
2854,27.0,ZECZcash,ZEC,"$491,975,393.19",$51.90,"9,478,775 ZEC","$276,478,276.64",-0.42%,-0.88%,1.48%,20200628
2855,11.0,ADACardano,ADA,"$2,084,324,972.04",$0.08039,"25,927,070,538 ADA","$188,871,400.64",0.09%,3.97%,1.24%,20200628
2856,50.0,THETATHETA,THETA,"$195,364,195.56",$0.2244,"870,502,690 THETA *","$14,045,737.42",1.99%,5.49%,0.97%,20200628
2857,322.0,GUSDGemini Dollar,GUSD,"$10,112,501.47",$1.0076,"10,036,580 GUSD *","$10,449,129.16",0.46%,0.47%,0.85%,20200628
2858,64.0,TUSDTrueUSD,TUSD,"$145,644,467.66",$1.0092,"144,318,531 TUSD *","$73,489,826.36",0.18%,0.32%,0.84%,20200628
2859,20.0,HTHuobi Token,HT,"$900,844,593.17",$4.1392,"217,637,531 HT *","$91,634,002.01",0.18%,0.07%,0.70%,20200628
2860,126.0,APIXAPIX,APIX,"$56,108,655.63",$0.5646,"99,369,724 APIX","$13,117,183.04",3.33%,19.03%,91.21%,20200621
2861,49.0,LENDAave,LEND,"$206,818,063.90",$0.1591,"1,299,999,942 LEND","$15,382,474.39",-2.77%,13.14%,89.38%,20200621
2862,148.0,DACDavinci Coin,DAC,"$45,231,259.87",$0.01008,"4,486,858,620 DAC","$37,422,457.17",-0.06%,28.93%,77.05%,20200621
2863,40.0,MWCMimbleWimbleCoin,MWC,"$267,067,518.59",$25.86,"10,326,099 MWC","$11,068,850.78",2.60%,5.44%,68.07%,20200621
2864,138.0,ERDElrond,ERD,"$49,074,554.65",$0.005078,"9,663,844,335 ERD","$23,321,568.00",-1.58%,-9.20%,64.63%,20200621
2865,48.0,TMTGThe Midas Touch Gold,TMTG,"$209,796,266.99",$0.05492,"3,820,102,323 TMTG","$14,059,090.04",1.62%,-6.59%,32.62%,20200621
2866,224.0,OGNOrigin Protocol,OGN,"$21,247,038.08",$0.3041,"69,867,334 OGN","$16,032,879.73",-0.26%,1.12%,29.11%,20200621
2867,181.0,STORJStorj,STORJ,"$31,255,282.70",$0.1928,"162,086,753 STORJ","$100,689,744.18",0.93%,-0.53%,27.95%,20200621
2868,512.0,GNXGenaro Network,GNX,"$2,785,059.76",$0.01079,"258,031,188 GNX","$10,978,302.91",-0.36%,-4.70%,26.78%,20200621
2869,313.0,QKCQuarkChain,QKC,"$11,232,458.92",$0.006654,"1,687,951,805 QKC","$16,447,446.96",1.34%,9.33%,23.26%,20200621
2870,152.0,NULSNULS,NULS,"$40,325,795.60",$0.413,"97,646,234 NULS","$25,677,256.43",-1.09%,1.49%,17.68%,20200621
2871,61.0,HYNHyperion,HYN,"$164,427,917.07",$0.5191,"316,765,917 HYN","$13,831,496.50",-0.09%,-1.96%,15.99%,20200621
2872,256.0,MBLMovieBloc,MBL,"$16,257,018.50",$0.002003,"8,115,963,357 MBL","$12,333,036.18",-1.00%,-2.67%,13.85%,20200621
2873,54.0,REPAugur,REP,"$195,892,657.98",$17.81,"11,000,000 REP","$28,902,374.53",0.20%,1.50%,13.62%,20200621
2874,120.0,GNTGolem,GNT,"$60,742,188.34",$0.06143,"988,810,000 GNT","$30,584,561.01",0.13%,3.71%,13.10%,20200621
2875,227.0,LOOMLoom Network,LOOM,"$21,203,948.37",$0.02185,"970,227,632 LOOM","$13,279,133.60",0.27%,2.10%,12.53%,20200621
2876,122.0,ABBCABBC Coin,ABBC,"$60,243,365.96",$0.1085,"555,416,924 ABBC","$47,230,305.57",-0.10%,-0.91%,11.71%,20200621
2877,407.0,KCASHKcash,KCASH,"$6,189,768.74",$0.01389,"445,499,083 KCASH","$30,102,483.25",-0.64%,-2.45%,11.30%,20200621
2878,456.0,SWFTCSwftCoin,SWFTC,"$4,443,840.26",$0.00111,"4,004,999,999 SWFTC","$13,238,853.17",0.38%,-14.21%,9.78%,20200621
2879,355.0,GTOGifto,GTO,"$8,733,556.47",$0.0128,"682,212,222 GTO","$12,889,990.80",0.83%,0.92%,8.88%,20200621
2880,203.0,DACDavinci Coin,DAC,"$25,593,981.67",$0.005704,"4,486,858,620 DAC","$11,401,330.82",1.88%,-0.94%,117.15%,20200614
2881,46.0,KNCKyber Network,KNC,"$211,535,196.99",$1.1744,"180,128,123 KNC","$81,785,928.05",-1.77%,-2.10%,58.90%,20200614
2882,202.0,APIXAPIX,APIX,"$25,766,199.44",$0.2593,"99,369,724 APIX","$19,998,919.37",-4.37%,71.56%,52.06%,20200614
2883,73.0,XVGVerge,XVG,"$115,539,930.56",$0.007089,"16,297,697,143 XVG","$17,374,112.98",-0.36%,-6.84%,38.55%,20200614
2884,153.0,TFUELTheta Fuel,TFUEL,"$38,939,137.71",$0.01014,"3,838,301,572 TFUEL","$46,562,278.75",0.79%,-9.61%,27.03%,20200614
2885,38.0,DGBDigiByte,DGB,"$285,612,080.38",$0.02157,"13,243,134,609 DGB","$14,480,873.74",0.59%,1.05%,25.81%,20200614
2886,29.0,VETVeChain,VET,"$481,608,357.64",$0.008685,"55,454,734,800 VET","$263,596,867.72",0.00%,-8.51%,20.64%,20200614
2887,208.0,STORJStorj,STORJ,"$24,859,585.11",$0.1534,"162,086,753 STORJ","$102,274,647.78",1.55%,1.04%,13.32%,20200614
2888,231.0,CVCCivic,CVC,"$20,872,349.33",$0.03115,"670,000,000 CVC","$12,289,904.92",0.35%,1.99%,12.78%,20200614
2889,42.0,ZRX0x,ZRX,"$235,239,315.19",$0.3589,"655,491,538 ZRX","$59,728,043.98",-0.03%,-1.07%,11.81%,20200614
2890,63.0,HYNHyperion,HYN,"$142,310,453.11",$0.4493,"316,765,917 HYN","$13,550,274.84",0.01%,-0.59%,10.67%,20200614
2891,78.0,LRCLoopring,LRC,"$99,419,519.80",$0.09384,"1,059,452,998 LRC","$15,487,525.17",-0.65%,-8.65%,10.47%,20200614
2892,124.0,BNTBancor,BNT,"$57,905,219.24",$0.8374,"69,148,554 BNT","$36,036,454.51",-0.39%,-1.86%,10.40%,20200614
2893,90.0,IOSTIOST,IOST,"$84,634,865.20",$0.005648,"14,984,310,438 IOST","$63,041,381.84",-0.24%,-6.02%,10.36%,20200614
2894,126.0,ELFaelf,ELF,"$56,908,044.78",$0.1045,"544,480,200 ELF","$22,915,843.59",0.29%,-8.35%,9.21%,20200614
2895,198.0,ONEHarmony,ONE,"$26,467,209.67",$0.004231,"6,255,461,110 ONE","$11,007,243.61",-0.38%,-4.59%,7.22%,20200614
2896,54.0,REPAugur,REP,"$171,389,878.47",$15.58,"11,000,000 REP","$32,111,526.35",-1.55%,-6.45%,6.18%,20200614
2897,117.0,XSRXensor,XSR,"$62,912,715.36",$0.05678,"1,107,981,347 XSR","$23,816,557.69",-0.46%,14.13%,6.14%,20200614
2898,41.0,ZILZilliqa,ZIL,"$235,324,810.96",$0.02306,"10,203,817,164 ZIL","$107,438,019.12",0.44%,-0.36%,6.07%,20200614
2899,169.0,NULSNULS,NULS,"$34,532,026.79",$0.354,"97,550,515 NULS","$22,517,277.49",0.23%,0.28%,5.63%,20200614
2900,256.0,APIXAPIX,APIX,"$15,867,800.77",$0.1699,"93,369,724 APIX","$85,304,027.98",13.05%,129.00%,392.62%,20200607
2901,124.0,XSRXensor,XSR,"$58,322,743.15",$0.05346,"1,090,893,730 XSR","$19,396,034.73",-1.56%,2.42%,151.94%,20200607
2902,212.0,WOMWOM Protocol,WOM,"$23,885,619.04",$0.2388,"100,007,450 WOM","$29,761,057.39",-8.73%,112.35%,111.51%,20200607
2903,320.0,FNBFNB Protocol,FNB,"$10,375,602.44",$0.004386,"2,365,755,913 FNB","$15,678,589.53",3.00%,-30.61%,99.08%,20200607
2904,83.0,LRCLoopring,LRC,"$93,314,473.57",$0.08811,"1,059,110,709 LRC","$60,268,953.90",2.85%,23.40%,79.50%,20200607
2905,77.0,WAXPWAX,WAXP,"$96,590,152.02",$0.08133,"1,187,623,281 WAXP","$14,047,674.17",-1.36%,9.15%,74.41%,20200607
2906,434.0,EGGNestree,EGG,"$5,099,046.11",$0.006204,"821,848,659 EGG","$23,414,415.78",5.87%,45.92%,61.90%,20200607
2907,204.0,STORMStorm,STORM,"$25,010,285.31",$0.003193,"7,833,840,115 STORM","$18,804,818.04",-0.62%,4.81%,55.31%,20200607
2908,43.0,ZILZilliqa,ZIL,"$228,194,920.20",$0.0224,"10,186,822,290 ZIL","$115,950,810.46",2.21%,2.62%,47.61%,20200607
2909,336.0,GTOGifto,GTO,"$9,624,704.23",$0.01411,"682,212,222 GTO","$11,829,000.76",0.23%,3.55%,36.97%,20200607
2910,224.0,BOABOSAGORA,BOA,"$21,966,889.32",$0.07786,"282,119,914 BOA","$11,011,853.79",-5.96%,33.82%,29.38%,20200607
2911,12.0,CROCrypto.com Coin,CRO,"$1,873,371,767.36",$0.108,"17,348,401,826 CRO","$53,474,990.33",-0.13%,3.63%,26.49%,20200607
2912,164.0,KAVAKava,KAVA,"$35,726,880.60",$1.0680,"33,451,474 KAVA","$18,956,709.01",-1.42%,4.02%,24.52%,20200607
2913,62.0,NANONano,NANO,"$140,712,218.75",$1.0560,"133,248,297 NANO","$17,636,990.71",0.75%,4.40%,20.29%,20200607
2914,134.0,BNTBancor,BNT,"$51,544,216.60",$0.7454,"69,148,554 BNT","$50,645,252.66",-1.91%,24.00%,19.97%,20200607
2915,27.0,MKRMaker,MKR,"$546,605,932.53",$543.57,"1,005,577 MKR","$16,781,004.93",0.90%,9.80%,16.92%,20200607
2916,47.0,DCRDecred,DCR,"$199,355,668.85",$17.20,"11,592,599 DCR","$92,554,818.75",0.29%,-0.43%,16.51%,20200607
2917,179.0,BEAMBeam,BEAM,"$30,765,005.27",$0.4834,"63,648,800 BEAM","$58,254,720.50",-0.02%,-0.79%,16.22%,20200607
2918,59.0,REPAugur,REP,"$159,166,988.45",$14.47,"11,000,000 REP","$15,005,271.33",-0.43%,1.50%,13.80%,20200607
2919,187.0,CTXCCortex,CTXC,"$29,108,630.47",$0.1165,"249,938,725 CTXC","$11,727,992.39",-0.43%,4.16%,13.54%,20200607
2920,226.0,FXFunction X,FX,"$19,295,891.93",$0.08734,"220,937,658 FX","$10,523,028.01",0.15%,39.87%,56.64%,20200531
2921,144.0,BNTBancor,BNT,"$42,261,782.26",$0.6112,"69,148,554 BNT","$35,703,191.96",-0.87%,4.19%,50.95%,20200531
2922,55.0,ZILZilliqa,ZIL,"$150,653,446.70",$0.01481,"10,169,903,095 ZIL","$80,072,667.96",-0.72%,8.92%,45.59%,20200531
2923,11.0,ADACardano,ADA,"$1,927,728,436.12",$0.07435,"25,927,070,538 ADA","$848,945,702.29",-1.07%,-2.73%,40.86%,20200531
2924,34.0,VETVeChain,VET,"$347,746,573.84",$0.006271,"55,454,734,800 VET","$241,972,999.94",-1.13%,2.54%,37.66%,20200531
2925,172.0,NULSNULS,NULS,"$30,390,774.68",$0.3122,"97,359,170 NULS","$39,589,965.17",-0.58%,-3.58%,36.57%,20200531
2926,440.0,APPCAppCoins,APPC,"$4,558,663.94",$0.04556,"100,054,312 APPC","$11,460,029.40",4.03%,21.15%,34.57%,20200531
2927,356.0,MDTMeasurable Data Token,MDT,"$7,432,101.12",$0.01141,"651,319,736 MDT","$10,592,077.20",-0.85%,5.94%,28.23%,20200531
2928,352.0,RKNRakon,RKN,"$7,865,552.64",$0.07008,"112,242,857 RKN","$12,356,454.27",-0.66%,-1.93%,25.47%,20200531
2929,359.0,TRBTellor,TRB,"$7,315,276.42",$5.9192,"1,235,860 TRB","$34,002,791.20",-0.65%,-1.50%,22.88%,20200531
2930,52.0,ENJEnjin Coin,ENJ,"$168,666,296.54",$0.2057,"819,772,129 ENJ","$20,154,102.74",-3.66%,2.07%,21.08%,20200531
2931,121.0,IOSTIOST,IOST,"$56,643,594.48",$0.004715,"12,013,965,609 IOST","$55,041,184.72",-0.44%,0.12%,20.89%,20200531
2932,227.0,NASNebulas,NAS,"$19,073,531.82",$0.3671,"51,952,589 NAS","$12,254,220.32",0.12%,-8.60%,20.34%,20200531
2933,194.0,BEAMBeam,BEAM,"$24,956,553.91",$0.3973,"62,808,600 BEAM","$54,679,432.06",-2.30%,-4.15%,19.23%,20200531
2934,47.0,ALGOAlgorand,ALGO,"$179,539,935.88",$0.2347,"765,070,567 ALGO","$68,364,968.60",-0.03%,-3.82%,16.75%,20200531
2935,46.0,HBARHedera Hashgraph,HBAR,"$192,283,319.33",$0.04366,"4,404,608,640 HBAR","$14,895,076.72",-1.14%,-4.12%,16.26%,20200531
2936,88.0,BTMBytom,BTM,"$78,186,097.12",$0.07286,"1,073,084,631 BTM","$37,020,184.73",-2.08%,0.66%,16.19%,20200531
2937,31.0,ONTOntology,ONT,"$382,635,439.32",$0.5512,"694,246,573 ONT","$140,595,736.09",-1.19%,-1.47%,15.42%,20200531
2938,12.0,CROCrypto.com Coin,CRO,"$1,464,765,905.45",$0.08519,"17,194,977,169 CRO","$31,879,765.70",0.32%,0.42%,14.47%,20200531
2939,282.0,LAMBLambda,LAMB,"$11,413,816.47",$0.01777,"642,284,303 LAMB","$44,501,506.34",0.49%,-0.94%,14.45%,20200531
2940,97.0,TFUELTheta Fuel,TFUEL,"$68,731,416.60",$0.01791,"3,838,301,572 TFUEL","$367,461,258.72",-8.83%,94.30%,596.67%,20200524
2941,627.0,EVEDEvedo,EVED,"$483,248.70",$0.03911,"12,356,590 EVED","$16,957,081.68",-2.30%,3.17%,177.13%,20200524
2942,117.0,NETNEXT,NET,"$54,508,491.58",$1.3462,"40,491,818 NET","$16,772,921.39",2.19%,22.42%,174.15%,20200524
